路線,票種,去返程,上車日期,上車時間,上車分鐘,上車站名,下車日期,下車時間,下車分鐘,下車站名,星期,乘坐分鐘
308,一般票,去程,2023/2/10,16:57,1017,花蓮火車站,2023/2/10,17:31,1051,市老人會,1,34
308,一般票,返程,2023/2/13,18:16,1096,七星潭,2023/2/13,19:12,1152,花蓮火車站,1,56
308,一般票,返程,2023/2/13,18:16,1096,七星潭,2023/2/13,19:12,1152,花蓮火車站,1,56
308,一般票,返程,2023/2/13,18:16,1096,七星潭,2023/2/13,19:12,1152,花蓮火車站,1,56
308,一般票,返程,2023/2/13,18:16,1096,七星潭,2023/2/13,19:01,1141,北濱街,1,45
308,一般票,去程,2023/2/13,07:23,443,花蓮火車站,2023/2/13,07:57,477,麗軒國際飯店,1,34
308,一般票,返程,2023/2/13,08:55,535,翰品酒店,2023/2/13,09:17,557,花蓮火車站,1,22
308,一般票,去程,2023/2/14,07:23,443,花蓮火車站,2023/2/14,07:47,467,花蓮女中,1,24
308,一般票,去程,2023/2/15,07:26,446,花蓮火車站,2023/2/15,07:47,467,花蓮女中,1,21
308,一般票,去程,2023/2/16,07:24,444,花蓮火車站,2023/2/16,07:49,469,花蓮女中,1,25
308,一般票,去程,2023/2/17,16:57,1017,花蓮火車站,2023/2/17,17:51,1071,七星潭,1,54
308,一般票,返程,2023/2/17,18:22,1102,七星潭,2023/2/17,19:21,1161,花蓮火車站,1,59
308,一般票,返程,2023/2/18,08:52,532,麗軒國際飯店,2023/2/18,09:04,544,東大門夜市,0,12
308,一般票,去程,2023/2/18,17:15,1035,東大門夜市,2023/2/18,17:17,1037,海濱街,0,2
308,一般票,返程,2023/2/19,19:03,1143,台灣企銀,2023/2/19,19:12,1152,花蓮火車站,0,9
308,一般票,去程,2023/2/20,07:24,444,花蓮火車站,2023/2/20,07:45,465,花蓮女中,1,21
308,一般票,去程,2023/2/20,16:55,1015,花蓮火車站,2023/2/20,17:11,1031,台灣企銀,1,16
308,一般票,去程,2023/2/20,16:55,1015,花蓮火車站,2023/2/20,17:11,1031,東大門夜市,1,16
308,一般票,返程,2023/2/20,19:03,1143,台灣企銀,2023/2/20,19:10,1150,花蓮火車站,1,7
308,一般票,返程,2023/2/20,19:03,1143,台灣企銀,2023/2/20,19:10,1150,花蓮火車站,1,7
308,一般票,去程,2023/2/21,16:59,1019,花蓮火車站,2023/2/21,17:14,1034,東大門夜市,1,15
308,一般票,去程,2023/2/22,07:24,444,花蓮火車站,2023/2/22,07:47,467,花蓮女中,1,23
308,一般票,去程,2023/2/24,16:55,1015,花蓮火車站,2023/2/24,17:53,1073,七星潭,1,58
308,一般票,返程,2023/2/25,18:32,1112,花蓮曼波園區(海岸路),2023/2/25,18:50,1130,門諾醫院,0,18
308,一般票,去程,2023/2/27,07:53,473,煙波大飯店,2023/2/27,08:17,497,七星潭,1,24
308,一般票,去程,2023/2/27,16:55,1015,花蓮火車站,2023/2/27,17:21,1041,花蓮女中,1,26
308,一般票,返程,2023/2/27,18:48,1128,福容大飯店,2023/2/27,19:01,1141,東大門夜市,1,13
308,一般票,返程,2023/2/28,18:19,1099,七星潭,2023/2/28,19:10,1150,大同市場,1,51
308,學生票,去程,2022/4/6,07:23,443,花蓮火車站,2022/4/6,07:39,459,花蓮女中,1,16
308,學生票,去程,2022/4/6,07:23,443,花蓮火車站,2022/4/6,07:39,459,花蓮女中,1,16
308,學生票,去程,2022/4/6,07:24,444,花蓮火車站,2022/4/6,07:51,471,門諾醫院,1,27
308,學生票,去程,2022/4/6,07:24,444,花蓮火車站,2022/4/6,07:51,471,門諾醫院,1,27
308,學生票,去程,2022/4/6,07:24,444,花蓮火車站,2022/4/6,07:39,459,花蓮女中,1,15
308,學生票,去程,2022/4/7,07:18,438,花蓮火車站,2022/4/7,07:39,459,花蓮女中,1,21
308,學生票,去程,2022/4/7,07:18,438,花蓮火車站,2022/4/7,07:39,459,花蓮女中,1,21
308,學生票,去程,2022/4/7,07:18,438,花蓮火車站,2022/4/7,07:48,468,門諾醫院,1,30
308,學生票,去程,2022/4/7,07:18,438,花蓮火車站,2022/4/7,07:48,468,門諾醫院,1,30
308,學生票,去程,2022/4/22,07:18,438,花蓮火車站,2022/4/22,07:42,462,門諾醫院,1,24
308,學生票,去程,2022/4/22,07:18,438,花蓮火車站,2022/4/22,07:25,445,花蓮商校,1,7
308,學生票,去程,2022/4/27,07:22,442,花蓮火車站,2022/4/27,07:38,458,花蓮女中,1,16
308,學生票,去程,2022/4/27,07:22,442,花蓮火車站,2022/4/27,07:38,458,花蓮女中,1,16
308,學生票,去程,2022/4/28,07:16,436,花蓮火車站,2022/4/28,07:36,456,花蓮女中,1,20
308,學生票,去程,2022/4/28,07:16,436,花蓮火車站,2022/4/28,07:36,456,花蓮女中,1,20
308,學生票,去程,2022/4/29,07:11,431,花蓮火車站,2022/4/29,07:35,455,花蓮女中,1,24
308,學生票,去程,2022/4/29,07:13,433,花蓮火車站,2022/4/29,07:35,455,花蓮女中,1,22
308,學生票,去程,2022/5/2,07:21,441,花蓮火車站,2022/5/2,07:36,456,花蓮女中,1,15
308,學生票,去程,2022/5/2,07:21,441,花蓮火車站,2022/5/2,07:36,456,花蓮女中,1,15
308,學生票,去程,2022/5/3,07:21,441,花蓮火車站,2022/5/3,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/3,07:21,441,花蓮火車站,2022/5/3,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/3,07:21,441,花蓮火車站,2022/5/3,07:46,466,門諾醫院,1,25
308,學生票,去程,2022/5/3,07:21,441,花蓮火車站,2022/5/3,07:46,466,門諾醫院,1,25
308,學生票,去程,2022/5/3,07:21,441,花蓮火車站,2022/5/3,07:46,466,門諾醫院,1,25
308,學生票,去程,2022/5/3,07:21,441,花蓮火車站,2022/5/3,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/4,07:21,441,花蓮火車站,2022/5/4,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/4,07:21,441,花蓮火車站,2022/5/4,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/4,07:21,441,花蓮火車站,2022/5/4,07:46,466,門諾醫院,1,25
308,學生票,去程,2022/5/4,07:21,441,花蓮火車站,2022/5/4,07:46,466,門諾醫院,1,25
308,學生票,去程,2022/5/5,07:21,441,花蓮火車站,2022/5/5,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/5,07:21,441,花蓮火車站,2022/5/5,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/5,07:21,441,花蓮火車站,2022/5/5,07:38,458,花蓮女中,1,17
308,學生票,去程,2022/5/6,07:11,431,花蓮火車站,2022/5/6,07:35,455,花蓮女中,1,24
308,學生票,去程,2022/5/6,07:13,433,花蓮火車站,2022/5/6,07:35,455,花蓮女中,1,22
308,學生票,去程,2022/5/9,07:20,440,花蓮火車站,2022/5/9,07:38,458,花蓮女中,1,18
308,學生票,去程,2022/5/9,07:21,441,花蓮火車站,2022/5/9,07:49,469,麗軒國際飯店,1,28
308,學生票,去程,2022/5/9,07:21,441,花蓮火車站,2022/5/9,07:49,469,麗軒國際飯店,1,28
308,學生票,去程,2022/5/9,07:21,441,花蓮火車站,2022/5/9,07:49,469,麗軒國際飯店,1,28
308,學生票,去程,2022/5/10,07:21,441,花蓮火車站,2022/5/10,07:36,456,花蓮女中,1,15
308,學生票,去程,2022/5/10,07:21,441,花蓮火車站,2022/5/10,07:36,456,花蓮女中,1,15
308,學生票,去程,2022/5/10,07:21,441,花蓮火車站,2022/5/10,07:36,456,花蓮女中,1,15
308,學生票,去程,2022/5/10,07:21,441,花蓮火車站,2022/5/10,07:42,462,門諾醫院,1,21
308,學生票,去程,2022/5/10,07:21,441,花蓮火車站,2022/5/10,07:42,462,門諾醫院,1,21
308,學生票,去程,2022/5/10,07:21,441,花蓮火車站,2022/5/10,07:42,462,門諾醫院,1,21
308,學生票,去程,2022/5/11,07:20,440,花蓮火車站,2022/5/11,07:38,458,花蓮女中,1,18
308,學生票,去程,2022/5/11,07:20,440,花蓮火車站,2022/5/11,07:38,458,花蓮女中,1,18
308,學生票,去程,2022/5/11,07:21,441,花蓮火車站,2022/5/11,07:45,465,門諾醫院,1,24
308,學生票,去程,2022/5/11,07:21,441,花蓮火車站,2022/5/11,07:45,465,門諾醫院,1,24
308,學生票,去程,2022/5/12,07:17,437,花蓮火車站,2022/5/12,07:38,458,花蓮女中,1,21
308,學生票,去程,2022/5/12,07:17,437,花蓮火車站,2022/5/12,07:38,458,花蓮女中,1,21
308,學生票,去程,2022/5/12,07:18,438,花蓮火車站,2022/5/12,07:46,466,門諾醫院,1,28
308,學生票,去程,2022/5/13,07:17,437,花蓮火車站,2022/5/13,07:38,458,花蓮女中,1,21
308,學生票,去程,2022/5/13,07:17,437,花蓮火車站,2022/5/13,07:38,458,花蓮女中,1,21
308,學生票,去程,2022/5/13,07:17,437,花蓮火車站,2022/5/13,07:46,466,門諾醫院,1,29
308,學生票,去程,2022/5/14,07:40,460,煙波大飯店,2022/5/14,08:08,488,七星潭,0,28
308,學生票,返程,2022/5/14,08:31,511,七星潭,2022/5/14,09:16,556,花蓮火車站,0,45
308,學生票,返程,2022/5/16,18:41,1121,美侖大飯店,2022/5/16,18:49,1129,門諾醫院,1,8
308,學生票,去程,2022/5/16,07:15,435,花蓮火車站,2022/5/16,07:36,456,花蓮女中,1,21
308,學生票,去程,2022/5/16,07:15,435,花蓮火車站,2022/5/16,07:36,456,花蓮女中,1,21
308,學生票,去程,2022/5/17,07:20,440,花蓮火車站,2022/5/17,07:35,455,花蓮女中,1,15
308,學生票,去程,2022/5/17,07:20,440,花蓮火車站,2022/5/17,07:35,455,花蓮女中,1,15
308,學生票,去程,2022/5/17,07:20,440,花蓮火車站,2022/5/17,07:44,464,門諾醫院,1,24
308,學生票,去程,2022/5/17,07:20,440,花蓮火車站,2022/5/17,07:35,455,花蓮女中,1,15
308,學生票,去程,2022/5/18,07:16,436,花蓮火車站,2022/5/18,07:36,456,花蓮女中,1,20
308,學生票,去程,2022/5/18,07:16,436,花蓮火車站,2022/5/18,07:36,456,花蓮女中,1,20
308,學生票,返程,2022/5/30,19:07,1147,東大門夜市,2022/5/30,19:20,1160,花蓮火車站,1,13
308,學生票,返程,2022/6/2,18:23,1103,七星潭,2022/6/2,19:11,1151,花蓮電影城,1,48
308,學生票,返程,2022/6/3,18:20,1100,七星潭,2022/6/3,19:10,1150,台灣企銀,1,50
308,學生票,返程,2022/6/3,18:20,1100,七星潭,2022/6/3,19:10,1150,台灣企銀,1,50
308,學生票,返程,2022/6/3,18:20,1100,七星潭,2022/6/3,19:10,1150,台灣企銀,1,50
308,學生票,返程,2022/6/3,18:20,1100,七星潭,2022/6/3,19:10,1150,台灣企銀,1,50
308,學生票,去程,2022/6/9,07:18,438,花蓮火車站,2022/6/9,07:36,456,花蓮女中,1,18
308,學生票,去程,2022/6/9,07:19,439,花蓮火車站,2022/6/9,07:36,456,花蓮女中,1,17
308,學生票,去程,2022/6/14,07:19,439,花蓮火車站,2022/6/14,07:36,456,花蓮女中,1,17
308,學生票,去程,2022/6/14,07:19,439,花蓮火車站,2022/6/14,07:36,456,花蓮女中,1,17
308,學生票,去程,2022/6/14,07:20,440,花蓮火車站,2022/6/14,07:36,456,花蓮女中,1,16
308,學生票,去程,2022/6/15,07:20,440,花蓮火車站,2022/6/15,07:36,456,花蓮女中,1,16
308,學生票,去程,2022/6/15,07:20,440,花蓮火車站,2022/6/15,07:36,456,花蓮女中,1,16
308,學生票,去程,2022/6/16,07:19,439,花蓮火車站,2022/6/16,07:38,458,花蓮女中,1,19
308,學生票,去程,2022/6/16,07:19,439,花蓮火車站,2022/6/16,07:38,458,花蓮女中,1,19
308,學生票,去程,2022/6/16,07:20,440,花蓮火車站,2022/6/16,07:38,458,花蓮女中,1,18
308,學生票,去程,2022/6/20,07:21,441,花蓮火車站,2022/6/20,07:37,457,花蓮女中,1,16
308,學生票,去程,2022/6/20,07:21,441,花蓮火車站,2022/6/20,07:37,457,花蓮女中,1,16
308,學生票,去程,2022/6/21,07:18,438,花蓮火車站,2022/6/21,07:35,455,花蓮女中,1,17
308,學生票,去程,2022/6/21,07:18,438,花蓮火車站,2022/6/21,07:35,455,花蓮女中,1,17
308,學生票,去程,2022/6/22,07:19,439,花蓮火車站,2022/6/22,07:39,459,花蓮女中,1,20
308,學生票,去程,2022/6/22,07:19,439,花蓮火車站,2022/6/22,07:39,459,花蓮女中,1,20
308,學生票,去程,2022/6/23,17:04,1024,商校街,2022/6/23,17:18,1038,北濱公園,1,14
308,學生票,去程,2022/6/27,07:16,436,花蓮火車站,2022/6/27,07:35,455,花蓮女中,1,19
308,學生票,去程,2022/6/27,07:17,437,花蓮火車站,2022/6/27,07:35,455,花蓮女中,1,18
308,學生票,去程,2022/6/27,07:17,437,花蓮火車站,2022/6/27,07:35,455,花蓮女中,1,18
308,學生票,去程,2022/6/27,16:59,1019,花蓮火車站,2022/6/27,17:50,1070,七星潭,1,51
308,學生票,去程,2022/6/29,07:17,437,花蓮火車站,2022/6/29,07:37,457,花蓮女中,1,20
308,學生票,去程,2022/6/29,07:18,438,花蓮火車站,2022/6/29,07:37,457,花蓮女中,1,19
308,學生票,去程,2022/6/30,17:11,1031,台灣企銀,2022/6/30,17:48,1068,七星潭,1,37
308,學生票,去程,2022/6/30,17:11,1031,台灣企銀,2022/6/30,17:47,1067,七星潭,1,36
308,學生票,返程,2022/7/5,08:32,512,花蓮曼波園區(海岸路),2022/7/5,09:10,550,花蓮商校,1,38
308,學生票,返程,2022/7/5,19:03,1143,北濱街,2022/7/5,19:23,1163,花蓮火車站,1,20
308,學生票,返程,2022/7/5,19:03,1143,北濱街,2022/7/5,19:23,1163,花蓮火車站,1,20
308,學生票,去程,2022/7/6,16:57,1017,花蓮火車站,2022/7/6,17:25,1045,煙波大飯店,1,28
308,學生票,去程,2022/7/6,16:57,1017,花蓮火車站,2022/7/6,17:25,1045,煙波大飯店,1,28
308,學生票,去程,2022/7/6,16:57,1017,花蓮火車站,2022/7/6,17:25,1045,煙波大飯店,1,28
308,學生票,去程,2022/7/6,16:58,1018,花蓮火車站,2022/7/6,17:25,1045,煙波大飯店,1,27
308,學生票,去程,2022/7/9,07:16,436,花蓮火車站,2022/7/9,08:09,489,七星潭,0,53
308,學生票,返程,2022/7/11,18:53,1133,煙波大飯店,2022/7/11,19:02,1142,北濱街,1,9
308,學生票,去程,2022/7/12,16:55,1015,花蓮火車站,2022/7/12,17:43,1063,七星潭,1,48
308,學生票,返程,2022/7/12,18:29,1109,七星潭,2022/7/12,19:03,1143,台灣企銀,1,34
308,學生票,返程,2022/7/12,18:29,1109,七星潭,2022/7/12,19:13,1153,花蓮火車站,1,44
308,學生票,返程,2022/7/20,18:57,1137,煙波大飯店,2022/7/20,19:27,1167,花蓮火車站,1,30
308,學生票,去程,2022/7/21,16:55,1015,花蓮火車站,2022/7/21,17:50,1070,七星潭,1,55
308,學生票,返程,2022/7/21,18:28,1108,七星潭,2022/7/21,19:02,1142,北濱街,1,34
308,學生票,去程,2022/7/24,17:08,1028,花蓮商校,2022/7/24,17:53,1073,七星潭,0,45
308,學生票,返程,2022/7/30,08:49,529,家扶中心,2022/7/30,09:16,556,花蓮火車站,0,27
308,學生票,去程,2022/8/1,07:14,434,花蓮火車站,2022/8/1,07:38,458,花蓮女中,1,24
308,學生票,去程,2022/8/1,07:15,435,花蓮火車站,2022/8/1,07:38,458,花蓮女中,1,23
308,學生票,去程,2022/8/1,07:17,437,花蓮火車站,2022/8/1,07:38,458,花蓮女中,1,21
308,學生票,去程,2022/8/2,07:15,435,花蓮火車站,2022/8/2,07:36,456,花蓮女中,1,21
308,學生票,去程,2022/8/2,07:16,436,花蓮火車站,2022/8/2,07:36,456,花蓮女中,1,20
308,學生票,去程,2022/8/2,07:18,438,花蓮火車站,2022/8/2,07:36,456,花蓮女中,1,18
308,學生票,返程,2022/8/3,18:26,1106,七星潭,2022/8/3,19:05,1145,東大門夜市,1,39
308,學生票,返程,2022/8/13,18:32,1112,花蓮曼波園區(海岸路),2022/8/13,19:05,1145,東大門夜市,0,33
308,學生票,返程,2022/8/15,18:26,1106,七星潭,2022/8/15,19:20,1160,花蓮火車站,1,54
308,學生票,返程,2022/8/15,18:32,1112,花蓮曼波園區(海岸路),2022/8/15,19:02,1142,東大門夜市,1,30
308,學生票,返程,2022/8/15,18:32,1112,花蓮曼波園區(海岸路),2022/8/15,19:01,1141,東大門夜市,1,29
308,學生票,去程,2022/8/17,17:03,1023,花蓮電影城,2022/8/17,17:50,1070,七星潭,1,47
308,學生票,返程,2022/8/17,18:29,1109,七星潭,2022/8/17,19:03,1143,北濱街,1,34
308,學生票,去程,2022/8/19,07:29,449,花蓮火車站,2022/8/19,07:37,457,花蓮商校,1,8
308,學生票,返程,2022/8/19,18:53,1133,門諾醫院,2022/8/19,19:02,1142,北濱街,1,9
308,學生票,去程,2022/8/24,17:09,1029,花蓮電影城,2022/8/24,17:22,1042,東大門夜市,1,13
308,學生票,去程,2022/8/24,17:09,1029,花蓮電影城,2022/8/24,17:22,1042,東大門夜市,1,13
308,學生票,返程,2022/8/26,08:48,528,美崙浸信會,2022/8/26,09:17,557,花蓮火車站,1,29
308,學生票,返程,2022/8/26,08:48,528,美崙浸信會,2022/8/26,09:17,557,花蓮火車站,1,29
308,學生票,去程,2022/8/30,07:22,442,花蓮火車站,2022/8/30,07:51,471,花蓮女中,1,29
308,學生票,去程,2022/8/30,07:22,442,花蓮火車站,2022/8/30,07:51,471,花蓮女中,1,29
308,學生票,去程,2022/8/30,07:23,443,花蓮火車站,2022/8/30,07:51,471,花蓮女中,1,28
308,學生票,去程,2022/8/31,07:27,447,花蓮火車站,2022/8/31,07:49,469,花蓮女中,1,22
308,學生票,去程,2022/8/31,07:27,447,花蓮火車站,2022/8/31,07:49,469,花蓮女中,1,22
308,學生票,去程,2022/8/31,07:27,447,花蓮火車站,2022/8/31,07:49,469,花蓮女中,1,22
308,學生票,去程,2022/9/1,07:25,445,花蓮火車站,2022/9/1,07:49,469,花蓮女中,1,24
308,學生票,去程,2022/9/1,07:26,446,花蓮火車站,2022/9/1,07:49,469,花蓮女中,1,23
308,學生票,去程,2022/9/1,16:57,1017,花蓮火車站,2022/9/1,17:20,1040,北濱公園,1,23
308,學生票,返程,2022/9/1,18:21,1101,七星潭,2022/9/1,19:09,1149,東大門夜市,1,48
308,學生票,返程,2022/9/1,18:33,1113,花蓮曼波園區(海岸路),2022/9/1,19:09,1149,東大門夜市,1,36
308,學生票,去程,2022/9/2,07:21,441,花蓮火車站,2022/9/2,07:48,468,花蓮女中,1,27
308,學生票,去程,2022/9/2,07:21,441,花蓮火車站,2022/9/2,07:48,468,花蓮女中,1,27
308,學生票,去程,2022/9/2,07:29,449,花蓮火車站,2022/9/2,07:37,457,花蓮商校,1,8
308,學生票,返程,2022/9/3,18:55,1135,璽賓行旅,2022/9/3,19:03,1143,東大門夜市,0,8
308,學生票,去程,2022/9/5,16:55,1015,花蓮火車站,2022/9/5,17:08,1028,花蓮商校,1,13
308,學生票,去程,2022/9/5,07:28,448,花蓮火車站,2022/9/5,07:48,468,花蓮女中,1,20
308,學生票,去程,2022/9/6,07:26,446,花蓮火車站,2022/9/6,07:48,468,花蓮女中,1,22
308,學生票,去程,2022/9/6,07:27,447,花蓮火車站,2022/9/6,07:48,468,花蓮女中,1,21
308,學生票,去程,2022/9/7,07:27,447,花蓮火車站,2022/9/7,07:47,467,花蓮女中,1,20
308,學生票,返程,2022/9/7,09:15,555,郵政總局,2022/9/7,09:23,563,花蓮火車站,1,8
308,學生票,返程,2022/9/7,09:15,555,郵政總局,2022/9/7,09:23,563,花蓮火車站,1,8
308,學生票,去程,2022/9/8,07:22,442,花蓮火車站,2022/9/8,07:45,465,花蓮女中,1,23
308,學生票,去程,2022/9/8,07:22,442,花蓮火車站,2022/9/8,07:45,465,花蓮女中,1,23
308,學生票,返程,2022/9/8,18:21,1101,七星潭,2022/9/8,18:50,1130,美崙浸信會,1,29
308,學生票,返程,2022/9/8,18:21,1101,七星潭,2022/9/8,18:50,1130,美崙浸信會,1,29
308,學生票,去程,2022/9/12,07:24,444,花蓮火車站,2022/9/12,07:46,466,花蓮女中,1,22
308,學生票,去程,2022/9/12,07:24,444,花蓮火車站,2022/9/12,07:46,466,花蓮女中,1,22
308,學生票,去程,2022/9/12,07:25,445,花蓮火車站,2022/9/12,07:46,466,花蓮女中,1,21
308,學生票,去程,2022/9/13,07:23,443,花蓮火車站,2022/9/13,07:46,466,花蓮女中,1,23
308,學生票,去程,2022/9/13,07:25,445,花蓮電影城,2022/9/13,07:46,466,花蓮女中,1,21
308,學生票,去程,2022/9/14,07:26,446,花蓮火車站,2022/9/14,07:49,469,花蓮女中,1,23
308,學生票,去程,2022/9/14,07:26,446,花蓮火車站,2022/9/14,07:49,469,花蓮女中,1,23
308,學生票,去程,2022/9/15,07:25,445,花蓮火車站,2022/9/15,07:49,469,花蓮女中,1,24
308,學生票,去程,2022/9/15,07:26,446,花蓮火車站,2022/9/15,07:49,469,花蓮女中,1,23
308,學生票,去程,2022/9/16,07:25,445,花蓮火車站,2022/9/16,07:48,468,花蓮女中,1,23
308,學生票,去程,2022/9/16,07:26,446,花蓮火車站,2022/9/16,07:48,468,花蓮女中,1,22
308,學生票,去程,2022/9/20,17:07,1027,花蓮商校,2022/9/20,17:24,1044,黎明教養院,1,17
308,學生票,去程,2022/9/22,17:07,1027,花蓮商校,2022/9/22,17:21,1041,黎明教養院,1,14
308,學生票,去程,2022/9/22,07:29,449,花蓮火車站,2022/9/22,07:37,457,花蓮商校,1,8
308,學生票,去程,2022/9/23,16:56,1016,花蓮火車站,2022/9/23,17:24,1044,璽賓行旅,1,28
308,學生票,去程,2022/9/23,17:07,1027,花蓮商校,2022/9/23,17:24,1044,璽賓行旅,1,17
308,學生票,去程,2022/9/23,07:29,449,花蓮火車站,2022/9/23,07:47,467,花蓮女中,1,18
308,學生票,去程,2022/9/24,17:06,1026,花蓮商校,2022/9/24,17:24,1044,黎明教養院,0,18
308,學生票,去程,2022/9/26,07:28,448,花蓮火車站,2022/9/26,07:51,471,花蓮女中,1,23
308,學生票,去程,2022/9/26,07:28,448,花蓮火車站,2022/9/26,07:51,471,花蓮女中,1,23
308,學生票,去程,2022/9/27,07:27,447,花蓮火車站,2022/9/27,07:37,457,花蓮商校,1,10
308,學生票,去程,2022/9/27,07:27,447,花蓮火車站,2022/9/27,07:49,469,花蓮女中,1,22
308,學生票,去程,2022/9/27,07:27,447,花蓮火車站,2022/9/27,07:49,469,花蓮女中,1,22
308,學生票,去程,2022/9/28,07:28,448,花蓮火車站,2022/9/28,07:37,457,花蓮商校,1,9
308,學生票,去程,2022/9/28,07:29,449,花蓮火車站,2022/9/28,07:47,467,花蓮女中,1,18
308,學生票,去程,2022/9/28,07:29,449,花蓮火車站,2022/9/28,07:47,467,花蓮女中,1,18
308,學生票,返程,2022/9/28,08:55,535,門諾醫院,2022/9/28,09:17,557,花蓮火車站,1,22
308,學生票,返程,2022/9/28,18:20,1100,七星潭,2022/9/28,19:22,1162,花蓮火車站,1,62
308,學生票,去程,2022/9/29,07:28,448,花蓮火車站,2022/9/29,07:48,468,花蓮女中,1,20
308,學生票,去程,2022/9/29,07:28,448,花蓮火車站,2022/9/29,07:49,469,花蓮女中,1,21
308,學生票,去程,2022/9/30,07:28,448,花蓮火車站,2022/9/30,07:49,469,花蓮女中,1,21
308,學生票,去程,2022/9/30,07:28,448,花蓮火車站,2022/9/30,07:49,469,花蓮女中,1,21
