縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
臺東縣,Ⅲ-39,萬年橋,112,300,121.3842758,23.10982092,台11線,三仙,成功,109,199,114,0,丘陵區,4.8,18.2,南,3.5,,,,,2.4,,3.1,1865,23,76,0,36,837,2837,2761,13618,274,14,15,0.52,
臺東縣,Ⅲ-40,全滿加油站,114,300,121.3684951,23.10109222,台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,北,3.5,,,,,2.3,,3.5,1959,24,65,0,34,639,2721,2716,25305,233,15,16,0.56,
臺東縣,Ⅲ-40,全滿加油站,114,300,121.3684951,23.10109222,台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,南,3.6,,,,,2.4,,2.9,2028,23,58,0,30,502,2641,2672,24561,293,15,16,0.56,
臺東縣,Ⅲ-41,東河道班房,129,200,121.311139,22.98363116,台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,北,3.5,,,,,2,,0.5,2242,23,54,0,37,483,2839,2900,54225,282,16,17,0.54,
臺東縣,Ⅲ-41,東河道班房,129,200,121.311139,22.98363116,台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,南,3.5,,,,,2,,0.5,2059,25,43,0,21,453,2601,2595,49679,336,16,17,0.54,
臺東縣,Ⅲ-42,都蘭糖廠,145,100,121.2256979,22.87132502,台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,北,3.6,,,,,1.8,,1.6,2865,26,52,0,32,658,3633,3588,54132,240,17,18,0.65,
臺東縣,Ⅲ-42,都蘭糖廠,145,100,121.2256979,22.87132502,台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,南,3.6,,,,,1.8,,0.4,2529,25,69,0,25,766,3414,3319,50869,444,17,18,0.65,
臺東縣,Ⅲ-43,中華大橋,160,700,121.1692153,22.77160187,台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,北,3.5,3.5,,,,2.1,,2.2,4462,10,80,0,122,1752,6426,6478,52693,655,7,8,0.52,分離車道
臺東縣,Ⅲ-43,中華大橋,160,700,121.1692153,22.77160187,台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,南,3.5,3.5,,,,2.1,,2.2,4508,8,109,0,101,1830,6556,6528,53759,707,17,18,0.52,分離車道
臺東縣,Ⅲ-44,新豐里橋,165,100,121.1451744,22.74104053,台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,北,3.5,4.5,,,,,,0.7,3588,8,97,0,123,1514,5330,5321,23452,508,17,18,0.54,
